5.163598332167373961e-02,9.742739884303649456e-01,3.795182512606122494e+00,1.000000000000000000e+00
-5.964658915678568984e-01,1.811412147992597976e+00,1.904652065324629051e+00,1.000000000000000000e+00
3.003350203225475523e-01,3.696987584750329514e+00,-4.856216591552087181e-01,2.000000000000000000e+00
1.917629903765291521e+00,6.425051211154793052e-01,1.856395373140281801e+00,1.000000000000000000e+00
1.066820246849579323e+00,1.701111962515559295e+00,2.153509836137092126e+00,1.000000000000000000e+00
1.777874590043235559e+00,-7.083393285280226159e-02,1.867640482473582830e+00,1.000000000000000000e+00
3.315855231191521924e+00,1.427568452827243206e+00,4.520154495233746239e+00,3.000000000000000000e+00
1.495153207682340391e+00,1.556480764280336881e+00,3.176629310027027309e+00,3.000000000000000000e+00
1.948304935631079093e+00,-5.269136976963939567e-02,1.664842826367541662e+00,3.000000000000000000e+00
2.856508925227064566e+00,2.135318435885356081e+00,1.063273482109982071e+00,3.000000000000000000e+00
-3.035962233473097349e-01,1.262242467237276511e+00,4.120422676634300174e+00,1.000000000000000000e+00
1.051624877688493553e+00,-4.417807818400452113e-01,1.151930755512294624e+00,1.000000000000000000e+00
1.214656439325729309e+00,1.136209686852076572e+00,2.483559358691170615e+00,3.000000000000000000e+00
1.205569828126796805e+00,1.671983722373824088e+00,2.942049231720438307e+00,1.000000000000000000e+00
7.891321594449609567e-01,2.816633371495190552e+00,4.276645677693203140e+00,2.000000000000000000e+00
2.839671810480720593e-01,6.583190292615741512e-01,5.420644487056993199e+00,1.000000000000000000e+00
1.695294969932600537e+00,1.209394629730772941e+00,1.661907660029938061e+00,1.000000000000000000e+00
1.852349068851325553e+00,3.853110120496954671e+00,3.274612696184619587e+00,1.000000000000000000e+00
1.688436184811662244e+00,2.283190953703736259e+00,1.300285332625863877e+00,2.000000000000000000e+00
2.756385717139930858e-01,1.539732733752993576e+00,3.234788594426833086e+00,1.000000000000000000e+00
1.769011049933036261e+00,1.038923530055630984e+00,2.241716850316813225e+00,3.000000000000000000e+00
1.952335077259195195e+00,2.369178140654317311e+00,3.222228138209129789e+00,3.000000000000000000e+00
-2.495797847021616889e-01,2.431740919620367425e+00,-3.748002982400775451e-01,1.000000000000000000e+00
-8.700018938077180852e-01,1.626559466424290168e+00,2.421837838793408082e+00,2.000000000000000000e+00
1.440077657966058355e+00,1.175375186953097728e+00,1.154081037236701635e+00,3.000000000000000000e+00
1.259505337489480459e+00,1.868000276287254291e+00,2.032354904208818258e+00,1.000000000000000000e+00
1.276829266783684247e+00,1.909408739376089681e+00,2.790259204272065752e+00,3.000000000000000000e+00
2.687088518708310225e+00,4.866439441562837587e-01,3.555958795689546648e+00,2.000000000000000000e+00
8.706901623665486145e-01,2.049851438537419135e+00,2.228888412826508070e+00,2.000000000000000000e+00
-1.873356958211951362e-01,8.755538386793648709e-01,1.973871998169748343e+00,3.000000000000000000e+00
2.296775359971075403e+00,1.467802273228293375e+00,3.629508529522802451e+00,3.000000000000000000e+00
1.535403740190173671e+00,1.487833788280675140e+00,2.386337823265686442e+00,3.000000000000000000e+00
6.447156038573369496e-01,2.081196427289130124e+00,2.939580975799521934e+00,3.000000000000000000e+00
3.462740739600644879e-02,1.666340592824987699e+00,7.281536933615828655e-01,2.000000000000000000e+00
2.144508539696681204e+00,1.057256509396855559e+00,1.138540905551888693e+00,3.000000000000000000e+00
-2.926693913318221263e-01,5.948765456439165655e-01,2.716323391307052582e+00,3.000000000000000000e+00
5.770660436618382239e-01,4.199462092839516547e-01,3.107224058841696834e+00,3.000000000000000000e+00
1.581591870766397179e+00,1.058596936345878259e+00,1.439412708797143559e+00,1.000000000000000000e+00
2.410218240356613695e+00,1.670196943494419939e+00,2.160449894323705600e+00,3.000000000000000000e+00
1.567443546089027917e+00,2.588834932738581784e+00,2.862256662417222319e+00,2.000000000000000000e+00
1.152772703562842116e+00,1.406438320440826839e+00,2.131779084590870177e+00,3.000000000000000000e+00
2.090542043286990115e+00,1.162827504732037776e+00,1.507083195692547894e+00,3.000000000000000000e+00
1.514863415854592166e+00,2.185993854673412784e+00,1.688463620883394301e+00,3.000000000000000000e+00
1.149912000666826195e+00,8.240301105289637995e-01,1.339994772834886883e+00,1.000000000000000000e+00
2.080550473652112320e+00,5.043270530596455359e-01,2.486720829613382922e+00,2.000000000000000000e+00
1.522527603454370881e+00,2.050576303171490089e+00,2.656915125650930687e+00,3.000000000000000000e+00
3.896833842406689508e-01,1.813548693303596249e+00,7.061755689470998743e-01,2.000000000000000000e+00
1.413259864462901971e+00,1.592992646376229615e+00,9.544620319702650235e-01,2.000000000000000000e+00
7.509244244724256889e-01,2.654717766998180739e+00,8.513274741045013805e-01,1.000000000000000000e+00
1.595856434925632783e+00,1.651674465894401811e+00,1.585638625387534972e+00,2.000000000000000000e+00
1.123819431028362459e+00,4.296770289000794163e-01,2.073982502637432113e+00,3.000000000000000000e+00
5.282992821707825915e-01,3.238766026914677187e+00,3.043925478171499499e+00,3.000000000000000000e+00
2.085348410956909149e+00,3.457079325625278088e+00,2.260443000337190700e+00,1.000000000000000000e+00
1.101523045339430462e+00,8.930341059367454815e-01,1.275480503640244567e+00,1.000000000000000000e+00
1.258299271231147154e+00,1.862198058811426193e+00,2.044873390185687256e+00,2.000000000000000000e+00
8.881463145965842187e-01,1.722229941733785630e+00,2.143002218888770738e+00,1.000000000000000000e+00
2.242052593856774134e+00,2.070743503420013010e+00,1.477179174496877190e+00,3.000000000000000000e+00
2.180361532480216802e+00,3.172069058592415836e+00,9.718863797593546572e-01,3.000000000000000000e+00
1.768983230439027166e+00,2.434327575945826716e+00,2.317970211848425333e+00,3.000000000000000000e+00
6.328472535156571821e-01,2.113340218355359124e+00,2.118698738990071107e+00,2.000000000000000000e+00
6.643271506855961128e-01,1.842903189652056017e+00,1.036537040581239744e+00,1.000000000000000000e+00
-9.363752112925705084e-02,1.019395149466161943e+00,1.997450489741753099e+00,1.000000000000000000e+00
2.752125636378763396e+00,2.309503536357393472e+00,4.736629807344782783e+00,2.000000000000000000e+00
1.288563416035862996e+00,3.499526254958571503e-01,2.918333376464123496e+00,3.000000000000000000e+00
2.303326950084831459e+00,2.509629583868989933e+00,7.025122286428890916e-01,1.000000000000000000e+00
1.901609404064455333e+00,2.703839844667781378e+00,2.072624754154643867e+00,2.000000000000000000e+00
7.493247889918159821e-01,1.280939061035537563e+00,2.851316757673488134e+00,1.000000000000000000e+00
1.815274454205850319e+00,1.358146951398712332e+00,1.387878941839359781e+00,2.000000000000000000e+00
1.278254092373497297e+00,1.310768851471180163e+00,1.726738019613826225e+00,1.000000000000000000e+00
1.211829790525373651e+00,8.058871224054324767e-01,2.418893822577671937e+00,1.000000000000000000e+00
8.378347711672611275e-01,3.388301231243343814e+00,2.799499548768475066e+00,1.000000000000000000e+00
1.142609253643821488e+00,1.888033960337423434e+00,3.785334596388090223e-01,1.000000000000000000e+00
1.963901187561521322e+00,1.904021616752560320e-02,1.426653538380310948e+00,3.000000000000000000e+00
2.440427406174112690e+00,2.725892439589457261e+00,2.383911620851608681e+00,3.000000000000000000e+00
1.244168398747276916e+00,1.811602360818674873e+00,3.128707285663174353e+00,2.000000000000000000e+00
2.044309091274636891e+00,1.801731231624403851e+00,2.046621920190289323e+00,2.000000000000000000e+00
1.917236353371337909e+00,6.286525230231299055e-01,1.310915586470696281e+00,3.000000000000000000e+00
8.394309906966191948e-01,-4.831640812394732976e-02,3.823261039547912077e+00,2.000000000000000000e+00
2.480096925491305448e+00,1.435857268320723579e+00,1.845403902835782262e+00,1.000000000000000000e+00
1.166435442008609824e+00,1.347000488321793199e+00,-7.396385110777559113e-01,1.000000000000000000e+00
2.342616805922658862e+00,-3.882756450316349195e-02,1.964015837591385871e+00,2.000000000000000000e+00
-7.762273270514263857e-03,1.594980815203633995e+00,2.517001973698429040e+00,1.000000000000000000e+00
1.487855366974978555e+00,1.142157318805230304e+00,2.131594231486673596e+00,1.000000000000000000e+00
1.257727794896873696e+00,2.828908897084334129e+00,8.249624233593904066e-01,1.000000000000000000e+00
9.275539780078894125e-01,2.519731764691882425e+00,1.725823017683849381e+00,1.000000000000000000e+00
1.719325679170389476e+00,1.593641721709812886e+00,2.116767480353493269e+00,2.000000000000000000e+00
9.290623440006020584e-01,1.976909996507467904e+00,1.899802822302521399e+00,1.000000000000000000e+00
-8.797480742123009456e-02,2.308456023538217217e+00,1.537932394788595669e+00,2.000000000000000000e+00
1.401300082637179090e+00,8.468523355504130601e-01,2.123718139113624392e+00,2.000000000000000000e+00
-6.373224896265998751e-01,2.316106051549045919e+00,1.127159664762607427e+00,1.000000000000000000e+00
9.777611066523255179e-01,-8.095765587134384766e-02,2.495337187045943317e+00,3.000000000000000000e+00
1.980783569916445330e+00,4.532285285739350300e-01,1.661463426704195889e+00,3.000000000000000000e+00
2.393778905015442326e+00,9.971994158294574806e-01,2.504651385331998714e+00,1.000000000000000000e+00
1.087546311296308632e+00,1.771635185990788841e+00,1.474479377415322201e+00,3.000000000000000000e+00
3.340743303755407956e-01,7.819011629778080952e-01,2.256237533455301758e+00,1.000000000000000000e+00
6.720428154827171596e-01,1.860854711142375217e+00,2.171062181569358707e+00,1.000000000000000000e+00
-5.691694683690844414e-01,1.520225949580173097e+00,-1.257166657415003108e-01,1.000000000000000000e+00
6.076929839674680700e-01,1.771566078720930859e+00,2.870325714396798844e+00,3.000000000000000000e+00
2.459287167319110345e+00,1.219274546570366269e+00,2.456893808656935185e+00,2.000000000000000000e+00
1.907212384894910517e+00,6.446661477933345319e-01,2.128336805542643706e+00,1.000000000000000000e+00
1.574114789399749137e+00,1.118128611406437933e+00,2.456626990862151860e+00,3.000000000000000000e+00
4.035159068062558196e-01,1.423490726043733057e+00,4.049912847414238737e-01,1.000000000000000000e+00
7.720929196132895189e-01,1.836977343687026032e+00,7.293171282642050279e-01,2.000000000000000000e+00
5.716127932552610424e-01,9.599188298631478045e-01,2.511595523935898022e+00,3.000000000000000000e+00
1.186480561797216726e+00,-6.726964244953461680e-01,1.865527574264984834e+00,3.000000000000000000e+00
2.496722611397315106e-01,3.080907080827573807e+00,2.008790140473477592e+00,2.000000000000000000e+00
-3.724413124004555264e-02,2.170200120664592003e+00,9.756074580679208186e-01,3.000000000000000000e+00
1.439951077829100923e+00,-1.791277703824465384e-01,5.424570006594648941e-01,1.000000000000000000e+00
-1.267142426055547499e-01,2.987990672357787147e+00,1.680015184701988851e+00,2.000000000000000000e+00
6.763570526861022447e-01,3.731191969947578180e-02,2.757397251766625423e+00,1.000000000000000000e+00
9.129126182800421097e-01,1.516824373094992850e+00,1.371304362836412105e+00,3.000000000000000000e+00
1.519202124742089932e+00,2.315478359959567189e+00,2.806665532983791955e+00,3.000000000000000000e+00
7.014868437235672882e-01,1.862959827751560660e+00,2.175848264616987215e+00,2.000000000000000000e+00
1.529336954814902949e+00,1.579289256293838761e+00,2.746953970935626543e+00,3.000000000000000000e+00
1.990256366652885411e+00,1.021735510451406759e+00,2.215916284443185891e+00,2.000000000000000000e+00
9.429036973537487931e-01,2.631082928885289718e+00,1.296438461610942117e+00,3.000000000000000000e+00
1.404381802476522001e+00,1.685325503388802382e+00,2.334931917094053677e+00,1.000000000000000000e+00
2.061413994302275565e+00,2.293437912974341408e+00,2.103635463912209680e+00,2.000000000000000000e+00
2.592494737418077122e+00,1.715380046297870997e+00,1.254643534590844656e+00,3.000000000000000000e+00
-5.960466957102350527e-02,-8.318365080008049972e-03,3.658194794109922654e+00,2.000000000000000000e+00
1.633112955529989474e+00,1.190443621655878248e+00,2.769566347317330646e+00,2.000000000000000000e+00
1.245522689359159330e+00,3.169363910361036041e-01,2.036404173020640584e+00,2.000000000000000000e+00
1.734153455401905131e+00,1.365105024055618621e+00,4.207514849269726298e+00,3.000000000000000000e+00
8.140478760069791431e-01,2.222785561272727417e+00,2.449286810909037104e+00,1.000000000000000000e+00
9.009009554824730648e-01,7.853729800646914727e-01,3.276823732000527123e+00,2.000000000000000000e+00
9.738001042692269182e-01,2.878842066261007027e+00,1.951100131559861950e+00,2.000000000000000000e+00
1.329944661474542045e+00,1.832160704917133565e+00,1.659982560365885540e+00,2.000000000000000000e+00
-4.575870031661088966e-01,1.976821676678547135e+00,1.265665661426420563e+00,2.000000000000000000e+00
2.776307258327164185e+00,1.031161873497675074e+00,1.600714279385282879e+00,3.000000000000000000e+00
6.249203979753914506e-01,1.898116285126552283e+00,1.540092521009321258e+00,3.000000000000000000e+00
-3.783690802892984983e-01,9.942789899975412737e-01,3.831928689730572657e+00,2.000000000000000000e+00
1.399594010094909802e+00,1.117081456414255936e+00,1.718602246582901394e+00,1.000000000000000000e+00
4.931328056236274904e-01,1.031943680388875739e+00,3.298008822180449773e+00,1.000000000000000000e+00
5.621796659220086312e-01,1.724761796438410766e+00,3.614996806062069190e+00,2.000000000000000000e+00
5.069719359580604490e-02,3.532374727452383567e+00,2.621025412524938591e+00,2.000000000000000000e+00
1.201305150718629644e+00,9.923996478836611956e-01,1.559203463063697281e+00,1.000000000000000000e+00
9.597754810191697628e-01,-7.098289732223173054e-02,4.312491366592337005e-01,2.000000000000000000e+00
1.082395734098859696e+00,-2.187125519786681238e-01,3.641917564291420994e+00,2.000000000000000000e+00
2.019529338855119871e+00,2.429433443532014181e-01,1.735710710231909149e+00,2.000000000000000000e+00
1.949354295406189319e+00,4.131330795922680821e+00,3.502464257074331400e+00,1.000000000000000000e+00
2.991038899841989007e+00,1.850883096267603722e+00,1.139564353256598661e+00,2.000000000000000000e+00
1.674182378263906035e+00,2.503089141271355178e+00,4.890194462758445937e-02,1.000000000000000000e+00
1.567283882665073680e+00,7.731036844872986036e-01,3.038535858627978925e+00,3.000000000000000000e+00
1.031056818787803531e+00,4.953426803315741367e-01,3.820147807185848343e+00,1.000000000000000000e+00
4.617625066285050428e-01,3.268033858579117990e-01,1.554240562643741663e+00,1.000000000000000000e+00
6.999067890817289861e-01,7.203485548405887950e-01,8.061803506177240841e-01,1.000000000000000000e+00
1.468082765691210323e+00,1.156994752796031367e+00,3.383219575214826413e+00,1.000000000000000000e+00
1.175884740580234622e+00,9.488878597242835777e-01,2.752642278925818697e+00,2.000000000000000000e+00
2.908469710942755526e+00,1.497236264917892523e+00,9.697836988289822990e-01,3.000000000000000000e+00
3.384235585465066087e+00,1.498627390632411238e+00,2.509894760362511690e+00,3.000000000000000000e+00
-1.263121002212948429e+00,2.727155456621114471e+00,2.321187569108117188e+00,1.000000000000000000e+00
1.401475294286264495e+00,1.468155944347774078e+00,8.137826928827702755e-01,1.000000000000000000e+00
2.547889042042679186e+00,5.157507146544617616e-01,2.800029290275084293e+00,3.000000000000000000e+00
3.698409917039036099e-01,1.360767482980681509e+00,4.108153735683965024e+00,1.000000000000000000e+00
6.966301935816967550e-01,3.668875241974769441e-01,3.567141298735761801e+00,1.000000000000000000e+00
-1.069746592153384634e+00,6.818789852675627428e-01,1.063204706771866848e+00,2.000000000000000000e+00
4.184011984732828315e-01,1.589771681418874483e-01,3.691231377708298567e+00,2.000000000000000000e+00
8.906912155589018498e-01,1.023752898259898680e+00,2.043378909466210924e+00,1.000000000000000000e+00
-3.076274500322906391e-02,2.107632045885750038e+00,5.689114659899419113e-01,1.000000000000000000e+00
2.194034477619448253e+00,2.940626884131655405e+00,4.400308484954798871e+00,2.000000000000000000e+00
3.007468165135548599e+00,1.087898213780161383e+00,2.670805783427943503e+00,1.000000000000000000e+00
2.408235161783934597e+00,1.409560341110851045e+00,2.350157340037717368e-01,1.000000000000000000e+00
1.991445801121082493e+00,1.579139516196058191e+00,3.395889988596151099e+00,2.000000000000000000e+00
1.934286896938078648e+00,-7.624440824207789902e-02,1.777601138097052003e+00,2.000000000000000000e+00
1.992267555854223549e+00,1.529906769054629523e+00,1.881822556402828139e+00,2.000000000000000000e+00
1.124250035106979961e+00,4.212510408816272367e-02,1.624618971674085977e+00,1.000000000000000000e+00
2.488533701902287953e-01,2.319614542725566775e+00,2.369521541308996060e+00,2.000000000000000000e+00
1.817003746146856891e-01,1.044710130184703267e+00,3.455887743499951092e+00,2.000000000000000000e+00
1.304571088706890425e+00,1.035026129032099007e+00,4.417535330467063925e-01,2.000000000000000000e+00
7.791264040822809545e-01,1.820526849494441324e+00,3.740555039545987004e+00,1.000000000000000000e+00
2.008735364259006229e+00,4.164869658523044915e-01,1.825914251884984019e+00,1.000000000000000000e+00
6.286802903123427377e-01,3.134637115728854617e+00,1.920197615960554716e+00,3.000000000000000000e+00
3.286485799748819048e+00,2.683784127571672506e+00,6.862741475974065697e-01,3.000000000000000000e+00
1.777677171486652163e+00,3.170045217278314009e+00,1.852834737393432851e+00,2.000000000000000000e+00
1.550662505494196042e+00,2.855862974317348701e+00,2.080627171608689707e+00,3.000000000000000000e+00
2.155431961465005930e+00,1.069165437036037059e-01,1.218051181886305123e+00,3.000000000000000000e+00
1.936319466371302145e+00,2.442137455971517213e+00,2.898790754829565053e+00,3.000000000000000000e+00
1.877671296490484032e+00,2.137298796313291227e+00,8.430388448995804751e-01,3.000000000000000000e+00
4.369332908140217686e-01,2.672714603278765200e+00,4.106657249475274440e+00,2.000000000000000000e+00
1.839856577994898990e+00,4.731919391299446165e-01,2.809054203900172020e+00,3.000000000000000000e+00
1.250448940717586499e+00,2.020853450442352539e+00,1.911115103876173782e+00,3.000000000000000000e+00
9.160300838166859361e-01,1.260180194658846009e+00,4.930112342848474327e+00,2.000000000000000000e+00
-4.080919866656200767e-01,4.007717588133314024e+00,1.375630948488176353e+00,2.000000000000000000e+00
2.205924070575905560e+00,5.162264217878433925e-01,3.369708478906334292e+00,3.000000000000000000e+00
5.167854893941568051e-01,8.376395545545956001e-01,2.639173414903748238e+00,2.000000000000000000e+00
8.979959350245884098e-01,-1.692908986282644079e-01,-5.447768162894899291e-01,1.000000000000000000e+00
2.247888359893908117e+00,5.645136527136629390e-02,1.131903365565072539e+00,1.000000000000000000e+00
7.980678539844456854e-01,1.209009379246998694e+00,4.233745463597481162e+00,2.000000000000000000e+00
8.670637110115750890e-01,9.471324555183794347e-01,2.881142351810975555e+00,3.000000000000000000e+00
1.556367602931596039e+00,1.502109817180949713e+00,4.291953240364345668e-01,2.000000000000000000e+00
9.546611045540303042e-01,1.692856178243226317e+00,4.203949944176423870e-01,2.000000000000000000e+00
1.885907650057778939e+00,1.748169785231283191e+00,2.096098617250245155e+00,2.000000000000000000e+00
6.681431988907851061e-01,7.435832569453333374e-01,2.177982977321372360e+00,2.000000000000000000e+00
1.388842207382073646e+00,-7.902118034191518703e-01,2.295385962347798792e+00,3.000000000000000000e+00
1.713619720926205403e+00,1.191353891941888010e+00,3.075845777170997941e+00,2.000000000000000000e+00
-5.545162658281252988e-01,1.769839802018248642e+00,1.925035125866092933e+00,3.000000000000000000e+00
2.258416414447534937e+00,2.072157774514691297e+00,1.676700452445976985e+00,3.000000000000000000e+00
4.062638679571686229e-01,3.288970883110397647e+00,3.166438229745997202e+00,3.000000000000000000e+00
1.526954430166030052e+00,2.012522013223905670e+00,7.259472962396116280e-01,2.000000000000000000e+00
9.989379740335857516e-01,2.199459527720841745e+00,2.871275248590922313e+00,2.000000000000000000e+00
5.198455905943344391e-01,1.720130016704954246e+00,3.080590204515762487e+00,2.000000000000000000e+00
2.303398148313581473e+00,2.147383317313269924e+00,2.632020621661948834e+00,2.000000000000000000e+00
4.189795080015237261e-01,2.325697158584074664e+00,2.741804607043201614e+00,1.000000000000000000e+00
1.849183914034280285e-01,1.769705072478309216e-01,8.450829130802655076e-01,2.000000000000000000e+00
1.917945048412896814e-01,1.836151521082264537e+00,5.133220720952664351e+00,3.000000000000000000e+00
2.254456671562605763e+00,1.650495156475610514e+00,1.164263055250358336e+00,1.000000000000000000e+00
-3.877763854781002273e-01,2.371187865381230164e+00,8.744100016164964018e-01,2.000000000000000000e+00
1.185898467601081530e+00,1.941578694020327012e+00,5.250765437839886030e-01,3.000000000000000000e+00
1.584261376289817669e+00,2.296196362716830031e+00,3.558182267124954556e+00,3.000000000000000000e+00
3.345122298872022171e+00,1.241957086480427463e-01,5.136994032979953495e-01,2.000000000000000000e+00
8.970745471823589057e-01,-9.603814978537261737e-02,1.955989518238069325e+00,1.000000000000000000e+00
1.641287509750157803e-01,2.279292029978255307e+00,1.927210447135416116e+00,1.000000000000000000e+00
9.973033211133203180e-01,-6.221940324162829050e-01,1.677258075335049670e+00,2.000000000000000000e+00
1.394571213874355342e+00,1.124493443356028965e+00,3.619696435678963820e+00,1.000000000000000000e+00
1.450160380389697856e-01,-7.409949909657536082e-01,3.606216232603896898e+00,2.000000000000000000e+00
1.800947879417602815e+00,1.848935773310254937e+00,2.895467462072572218e+00,3.000000000000000000e+00
1.852023453338795367e+00,1.391085694365609804e+00,2.790356338982461715e+00,3.000000000000000000e+00
2.218969178276091192e+00,8.352776419633926031e-01,2.685471895282010912e+00,3.000000000000000000e+00
1.837753044767905575e+00,-3.565929718943494642e-02,2.827940887332724529e+00,3.000000000000000000e+00
1.145101735808851551e+00,1.884567555618924528e+00,1.018282371252243523e+00,1.000000000000000000e+00
1.966354420972796113e+00,4.964418969354483790e-01,2.687547134429826734e+00,2.000000000000000000e+00
2.191013381265463078e+00,8.952473255586383960e-01,1.853243465328394901e+00,2.000000000000000000e+00
1.681029025551488809e+00,9.974071357345881683e-01,1.954622921556739668e+00,3.000000000000000000e+00
2.774164726302712047e+00,1.356454052015638290e+00,2.572170809988320261e+00,3.000000000000000000e+00
9.132298797119573486e-01,8.987031914493408546e-01,2.185827471610008566e+00,2.000000000000000000e+00
1.227263357666218191e+00,2.077196276309661194e+00,2.897607864062393901e+00,2.000000000000000000e+00
8.180429255658776544e-01,1.202519294230353974e+00,1.295659122104585226e+00,1.000000000000000000e+00
6.605756320977957952e-01,1.401942750888727218e+00,1.002562071914955499e+00,1.000000000000000000e+00
4.304255202606815933e-01,8.831349737934505173e-01,2.627942621206836193e+00,2.000000000000000000e+00
1.844342081764649421e+00,-1.794611181683174461e-01,2.330892267374465643e+00,3.000000000000000000e+00
2.885695205710032685e-01,4.546579600868289717e+00,-3.547773909469591480e-01,2.000000000000000000e+00
1.135396047459029223e+00,1.133611023546926999e+00,9.588822732773689683e-01,1.000000000000000000e+00
1.876395238752245120e+00,1.660704345082031352e+00,2.574068087110242153e+00,1.000000000000000000e+00
3.870190299996468797e-01,1.474977071831752307e+00,1.858355559522547384e+00,2.000000000000000000e+00
2.330737291527912092e+00,2.195675996156050136e+00,2.002629042609420207e+00,2.000000000000000000e+00
-9.668855858607150466e-02,9.306749427965945731e-01,1.745626163395468389e+00,1.000000000000000000e+00
2.387394673759771102e+00,2.367954159292132044e+00,1.387634956217347781e+00,1.000000000000000000e+00
1.561715560403051262e+00,-1.093623628694427197e+00,3.395816625471067773e+00,2.000000000000000000e+00
3.796918377654835419e-01,2.884522426280004659e+00,2.349293316709259560e+00,2.000000000000000000e+00
2.709897333070722780e+00,9.128252878416511784e-01,1.493754495355378520e+00,2.000000000000000000e+00
9.949717123271824004e-01,1.095665628205355624e-02,5.105932494485410089e+00,2.000000000000000000e+00
1.912749896093432156e+00,4.115336996951265647e+00,2.896073655262464186e+00,2.000000000000000000e+00
1.651602143027907976e+00,7.143567741720495690e-01,2.525430729117477568e+00,3.000000000000000000e+00
6.903070424848229969e-01,2.748430878949695177e+00,2.683401756390062953e+00,2.000000000000000000e+00
6.001946618250088017e-01,1.158536018321316696e+00,1.113659576633639903e+00,2.000000000000000000e+00
8.364589157505968320e-01,1.621285968858841464e+00,3.732450337730552903e-02,2.000000000000000000e+00
5.086093828456241805e-01,-1.598322938883736111e-01,1.759286672376176863e+00,2.000000000000000000e+00
1.505533220438912911e+00,1.668067674088952179e+00,1.385620302281107552e+00,2.000000000000000000e+00
1.854850603708653178e+00,3.038595826646539599e+00,1.663998152165287348e+00,3.000000000000000000e+00
1.224944399272493989e+00,2.482022131103401197e+00,2.428424008613951912e+00,3.000000000000000000e+00
6.611593506885450333e-01,2.951554386796633178e+00,3.641993490039870274e+00,2.000000000000000000e+00
1.427808177884046570e+00,-1.555475512084831813e-01,1.771999353469818850e+00,1.000000000000000000e+00
3.461106756743940194e-01,7.641701373552420851e-01,1.217812283969565534e+00,2.000000000000000000e+00
-5.683957056889470394e-01,1.523824685418853297e+00,5.577222453901697907e-01,1.000000000000000000e+00
6.864530740067973369e-01,3.142182843389819347e+00,3.931755999692279957e+00,2.000000000000000000e+00
-3.030749557825955787e-01,1.215048492636697119e+00,2.464811662661813063e+00,1.000000000000000000e+00
-6.149353835193809292e-01,1.998446457641578355e+00,1.305284482728561235e+00,2.000000000000000000e+00
-8.574150023728737136e-01,1.808802944850429695e+00,7.336078412287725392e-01,2.000000000000000000e+00
1.174085385830700101e+00,1.528103466349687078e+00,2.711017648453547757e+00,1.000000000000000000e+00
1.485906683016214203e+00,1.727194086659256111e+00,2.358096022192398333e+00,1.000000000000000000e+00
-8.108180690298065763e-01,3.179147255234343827e+00,2.437257813480722124e+00,1.000000000000000000e+00
4.763000230423386494e-01,-2.427037178477204904e-01,1.899551233794351646e+00,3.000000000000000000e+00
1.124398028574429720e+00,2.131778408454277685e+00,2.038860735493682519e+00,3.000000000000000000e+00
